time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,class
2.018971659,1003026,1313,2040355,2495148,41798474,5414108,vgg19
2.029136188,1025320,1333,2059344,2541171,42308071,5531778,vgg19
2.039320757,861743,1072,1754622,2154186,42401929,4647604,vgg19
2.049594043,999922,1248,2036696,2489696,42152920,5394758,vgg19
2.059743956,1005179,1244,2061674,2518991,42369100,5418555,vgg19
2.069907385,1289422,17553,1739297,2161489,42276101,6724395,vgg19
2.080126401,865052,1145,1755136,2160963,41327654,4663856,vgg19
2.090334982,3908289,66537,1233791,1592681,41987131,20611158,vgg19
2.100533819,1134640,1078,149527,271678,43751316,7545452,vgg19
2.110683442,1120952,819,147508,264184,42624525,7460667,vgg19
2.120883258,1137847,854,149264,268256,45851589,7575896,vgg19
2.13103528,1132663,866,152484,265953,45773149,7546963,vgg19
2.141170916,1122553,844,147195,263587,43175624,7473195,vgg19
2.151328654,1133596,857,148494,266139,44216774,7549117,vgg19
2.161462668,1124194,892,147407,264569,45026213,7487046,vgg19
2.171596068,1100598,890,144632,259732,42834483,7331304,vgg19
2.181744437,1166960,878,154112,273493,44602554,7769251,vgg19
2.191871964,1130319,846,150999,265506,45072130,7529011,vgg19
2.202010836,1135126,837,148799,267373,45175475,7561130,vgg19
2.212215676,1148824,874,150333,270749,45467803,7651238,vgg19
2.222375418,1119668,858,149879,262569,44020068,7455381,vgg19
2.232494386,1127416,985,147465,266759,44599711,7506182,vgg19
2.242631467,1116901,858,146467,262341,43221319,7438084,vgg19
2.252776188,1131850,841,148441,266167,45310855,7537995,vgg19
2.262880725,1094637,837,143899,256785,42868621,7292538,vgg19
2.273007498,1107246,892,144999,261236,43359480,7373199,vgg19
2.283120449,1142363,868,149968,268037,46514901,7604867,vgg19
2.293260447,1121517,973,147023,264340,44938623,7468451,vgg19
2.30345203,1129702,864,151536,265661,44841633,7521162,vgg19
2.313643462,1113581,816,149050,260816,42739769,7417032,vgg19
2.323775629,1119521,820,146900,264067,43454059,7459119,vgg19
2.333902043,1148666,824,150427,269741,45329559,7649068,vgg19
2.344046428,1115183,811,148638,262483,43099751,7422873,vgg19
2.354204606,1043370,782,137649,245511,43522964,6954347,vgg19
2.364459763,1191099,852,154592,278869,43998502,7926433,vgg19
2.374578718,1137883,826,149358,266051,46307575,7578922,vgg19
2.384697747,1136710,829,148700,266709,45357668,7570645,vgg19
2.394821937,1169253,853,153145,273949,45834770,7789761,vgg19
2.40493674,1143461,852,149674,268405,46678808,7619660,vgg19
2.415043329,1138635,828,149025,266033,45511928,7577705,vgg19
2.425185416,1156166,884,151617,270989,45364236,7701576,vgg19
2.435330791,1147523,858,150211,268083,46214992,7641864,vgg19
2.445456775,1134686,846,149000,266475,46450928,7555703,vgg19
2.455569789,1147624,838,150337,268616,45267763,7640706,vgg19
2.465682238,1173165,855,153325,274411,47028371,7817331,vgg19
2.47581934,1111204,826,145665,261065,45551955,7401169,vgg19
2.486022605,1158564,849,151916,271165,46664993,7715590,vgg19
2.496174186,1137123,830,152031,266754,45074142,7572075,vgg19
2.506277872,1127128,822,147869,264375,46115362,7505067,vgg19
2.516424088,1134844,820,148450,265696,46170378,7559887,vgg19
2.526545435,1185638,859,155981,278075,46463066,7896916,vgg19
2.53664165,1170208,868,152464,274731,45091524,7794079,vgg19
2.546797587,1128417,825,150443,264353,43825322,7513536,vgg19
2.556906133,1131891,833,147826,266524,44412063,7536847,vgg19
2.567010528,1120563,823,146802,262318,44234511,7463269,vgg19
2.577140557,1022690,745,135338,241755,41475634,6811725,vgg19
2.587342482,1150608,883,150712,270106,42103154,7665401,vgg19
2.597538006,17096910,48981,150002,329896,45689058,116005916,vgg19
2.607666556,1126972,922,147935,266910,44045923,7497867,vgg19
2.617833576,1169864,934,153070,274115,46953686,7790894,vgg19
2.627971384,1162815,935,151756,273754,44268953,7746480,vgg19
2.63809601,1123405,853,147533,263669,44703398,7480720,vgg19
2.648258496,1175283,972,153538,276304,45891089,7829688,vgg19
2.65837892,1146940,860,150567,269189,46783478,7634460,vgg19
2.66854004,1146614,893,149839,269544,43719328,7637964,vgg19
2.678684595,3844244,12102,175685,306051,45628722,25764542,vgg19
2.68884216,7591475,163878,585006,899826,44396347,47532162,vgg19
2.699020182,10890773,209316,293765,810395,43442174,56256636,vgg19
2.709181096,8496055,302895,221414,1282625,43541916,39057557,vgg19
2.719472445,3276035,97786,101651,417992,16888998,15701426,vgg19
2.739891827,9260461,191034,150258,433680,32156857,40978724,vgg19
2.750086032,12345665,270521,246662,667443,42512331,57306093,vgg19
2.760261212,15385782,295082,126031,667009,45199827,72465477,vgg19
2.770416844,9824830,350563,73309,1318982,45667472,46192759,vgg19
2.780701076,10427327,372076,32944,1423125,45986111,49123217,vgg19
2.790877079,12372604,326691,52300,990611,46130017,58279899,vgg19
2.80101446,16496460,237342,108727,338145,44605755,76438873,vgg19
2.811158187,18776812,251635,42188,256917,45990291,84804748,vgg19
2.821303739,17598258,158256,168004,416777,57725299,115734682,vgg19
2.831554301,18081996,63450,22570,30782,44482718,137382416,vgg19
2.841743886,19245454,62430,28922,39904,46394575,146152911,vgg19
2.851871142,12011648,40358,759608,1765419,251932274,271221346,vgg19
2.862328162,5849383,21625,589176,1439054,239275356,248151538,vgg19
2.873079367,4272593,18470,641670,1854388,275879449,270222153,vgg19
2.883903746,3173814,21665,640639,3432343,271572550,269539638,vgg19
2.894996005,2980133,18562,670538,3098680,296305221,241176232,vgg19
2.905600672,3524983,20377,605990,3672416,297048777,270405693,vgg19
2.915963438,3117899,19719,252843,3404819,256893703,248364021,vgg19
2.926363845,2912654,18398,273395,3383651,262233932,244553134,vgg19
2.936701369,3697236,23786,254649,4048504,297218759,271732162,vgg19
2.946952311,5527917,34573,600207,5784911,236470106,221161715,vgg19
2.957163338,990594,6001,938051,2995750,41735960,34116486,vgg19
2.967346593,1104271,2510,1092143,3497451,41582162,39724028,vgg19
2.977473303,3734369,90661,674996,1137596,34191887,17293268,vgg19
2.987664933,7577000,157615,840535,1364915,35880827,25367413,vgg19
2.99786713,5887618,132496,796868,1322913,35051113,20295917,vgg19
3.008030634,1922620,53394,604761,1000775,30706947,7365645,vgg19
3.018220408,4619630,85483,758197,1232243,33685757,16305227,vgg19
3.028423056,4429286,92130,717891,1206284,33378078,17718324,vgg19
3.038583604,5887175,115704,961930,1881921,34164420,22135013,vgg19
3.04878944,923627,28029,655117,1137003,29000334,2843778,vgg19
3.059020708,587844,14047,421383,741554,28241029,2149187,vgg19
3.069193545,8682792,198959,722984,1266323,38204847,32532530,vgg19
3.079392183,2793708,49919,552322,883432,29819692,11525742,vgg19
3.08959544,4653814,95535,846594,1582953,32400743,16320719,vgg19
3.099804326,1917152,34033,591442,1264779,33483689,7056609,vgg19
3.109968664,2321704,36752,619802,1218920,31939735,10161423,vgg19
3.120145894,2813194,66921,603358,1250619,33907095,10831082,vgg19
3.130313286,8086588,202462,768007,1387046,38457008,30545871,vgg19
3.140477125,13946960,133683,419221,850415,40926639,81500991,vgg19
3.150633792,17430432,52121,254302,386285,42651136,116351625,vgg19
3.160857989,12130977,58928,269718,460776,43689144,77003000,vgg19
3.163068422,2500202,8327,78046,146085,8847527,14823877,vgg19
0.010105528,3032011,116404,67299,150654,11232762,14092139,vgg19
0.020373819,5416925,237352,52480,262578,18796784,24682193,vgg19
0.030546936,13144471,500396,101566,584946,43108104,60169083,vgg19
0.040668889,10469428,212906,231333,664873,42972033,63181676,vgg19
0.050823052,10171501,100568,468320,985995,42301662,60359358,vgg19
0.060952687,10705014,132400,183901,700203,42465674,71073332,vgg19
0.07107796,11017658,125676,212557,688682,44190433,74856700,vgg19
0.081197739,8052673,71967,264907,663358,41807108,57521380,vgg19
0.091338184,7987687,73916,250049,679602,41835060,56681648,vgg19
0.10146761,8206134,78110,269286,691516,41959235,58072555,vgg19
0.111570021,6950971,77489,275134,643841,40189522,48630243,vgg19
0.12176247,8019445,92637,301152,744653,41717528,54738811,vgg19
0.131908076,19761033,122376,201564,298899,44695563,88225908,vgg19
0.142019148,20604277,86152,174935,248129,44903747,92123919,vgg19
0.152179989,13254865,183922,331354,491691,44032247,61590653,vgg19
0.162344901,14687077,507781,110281,590341,46584885,68280147,vgg19
0.172457942,62974254,311932,104298,394061,254324930,309864838,vgg19
0.182673376,81890215,267894,83112,323784,330118752,399164058,vgg19
0.19285603,22654043,366363,174622,654096,85672978,107452970,vgg19
0.203003528,12399247,412848,169962,786637,45778908,61413851,vgg19
0.213163,12605628,387724,130924,564773,44488198,58449510,vgg19
0.22329333,12340643,472059,140547,723525,45081714,56162833,vgg19
0.23340669,11670138,499817,139742,799242,46098513,53728173,vgg19
0.243579684,12826510,385237,134041,503291,43489163,58461638,vgg19
0.253739418,16159198,378588,94133,340272,46194211,74233286,vgg19
0.263847881,15059695,393939,122274,545924,46249507,68295785,vgg19
0.273985667,14307988,371885,119269,388711,44808667,64970663,vgg19
0.2841319,13287916,388368,177764,700620,45597811,60068296,vgg19
0.294252187,9718342,277282,524311,1330147,41631734,39410344,vgg19
0.304406057,12894929,398767,144712,552711,44944500,58930753,vgg19
0.314666579,12904610,442321,135732,623907,45232733,58854835,vgg19
0.324808565,13312618,461750,124124,698532,46526873,61195121,vgg19
0.334959909,12611081,467045,159958,710009,45973379,56807670,vgg19
0.345139873,12361310,449497,154853,660033,44758219,55689976,vgg19
0.355293331,13191123,463425,136550,669738,45853132,59877155,vgg19
0.365410451,14856596,413092,131094,548189,46003123,66942056,vgg19
0.375549895,13894048,468256,103833,532994,45436123,64079167,vgg19
0.385681971,13361419,505634,124547,666767,46261199,60926064,vgg19
0.395789066,12623701,415155,141593,601638,44511776,57373416,vgg19
0.405939444,13966939,450627,121947,646408,46674286,63858839,vgg19
0.416094584,10463125,367741,88318,387783,42627841,48683715,vgg19
0.426275008,13329640,342152,131410,413575,43200251,60955873,vgg19
0.436443181,14157456,394550,141288,612661,45130977,65438669,vgg19
0.446633221,13418945,401906,152691,703713,45069526,61758201,vgg19
0.456789636,13391168,361781,156833,498699,44795172,61420776,vgg19
0.466917817,7051568,153634,765479,1368195,35868642,24393708,vgg19
0.477097471,5591267,191706,563241,1153949,37076172,22538347,vgg19
0.48722274,10206140,424720,213171,741318,43518940,46603599,vgg19
0.497367028,12433531,446606,138852,639233,45561085,56750963,vgg19
0.507558359,12893284,495009,135803,710762,46375642,58524416,vgg19
0.517727416,13512006,471298,127584,706017,46475846,61023627,vgg19
0.527876621,15940749,343140,55226,163556,46596932,74983565,vgg19
0.537988573,12572749,458175,168283,717398,45916345,56950371,vgg19
0.548116424,18662567,361474,70504,352627,45886650,86679316,vgg19
0.558234014,16981119,379686,121005,450581,45608719,77845304,vgg19
0.568404054,11445637,423456,202260,870238,45575499,54848081,vgg19
0.578544876,12271591,496105,148201,726857,45997381,54736907,vgg19
0.588688493,11688655,466081,137933,732826,45064289,52791485,vgg19
0.598813936,13550156,444842,113582,605884,46335715,62509348,vgg19
0.60894965,15493966,359048,109785,464272,45299204,71161686,vgg19
0.619080999,13191190,397894,137097,504911,45197360,60379188,vgg19
0.629292945,10995860,457767,184345,781144,45139740,49644091,vgg19
0.639412273,17454041,304997,88618,397632,46275766,81502485,vgg19
0.649634048,15943132,279114,101731,295737,44249815,74342889,vgg19
0.659790402,13436887,361383,163758,571137,45082674,61816224,vgg19
0.669909179,21704962,168632,45789,213414,46851015,100843313,vgg19
0.680037896,15879519,252099,143205,440648,44849490,69797527,vgg19
0.690206384,7230082,181694,449085,795952,38682861,31807166,vgg19
0.700359355,8843574,187547,929537,1560983,36685727,29533917,vgg19
0.710496111,3311858,95463,666590,1057259,31426154,11156513,vgg19
0.720653514,6183454,147500,351609,614944,33483145,27234909,vgg19
0.730778946,14070558,359783,111663,424605,45137668,64430743,vgg19
0.740911495,12831974,332964,111215,443732,42880426,57965688,vgg19
0.751086631,13475891,394812,138200,741897,44954793,60182556,vgg19
0.761248187,14797440,320997,136431,502825,45444945,67105030,vgg19
0.771362924,14962306,303321,114651,374497,43658767,66883736,vgg19
0.78158369,14716212,307202,133160,394586,45206273,66058361,vgg19
0.791705606,11828287,402375,185931,635019,44345088,53522619,vgg19
0.801854093,10950937,443375,152986,597465,43163247,50053044,vgg19
0.812013028,11129703,413740,184961,626705,42609628,50114127,vgg19
0.822131869,12445291,452075,138393,640471,44750875,56229824,vgg19
0.832271356,10377270,277409,270031,825554,44360378,48741319,vgg19
0.842451873,7059160,259924,283453,1043500,42451500,34866191,vgg19
0.852579648,9856043,352757,123986,1255464,50597701,56848149,vgg19
0.862754001,10071381,266733,352868,1226490,77373543,89506906,vgg19
0.87298861,10503472,272756,373927,1356160,85043200,104547531,vgg19
0.883150982,14152118,181396,534479,1150581,138270406,200397493,vgg19
0.893427136,15490471,144966,713724,1349138,173205557,214310807,vgg19
0.903591545,12051254,147421,760299,1423316,173439016,167890057,vgg19
0.914443714,11429858,176069,632325,1257006,132873072,162542258,vgg19
0.925044254,10832369,149311,725039,1342914,164581313,160396384,vgg19
0.935731455,12141369,141655,784322,1506875,172376382,168286074,vgg19
0.945906455,13487644,156028,902960,1666315,163684702,175905043,vgg19
0.956054999,14870440,218776,369913,937036,145086649,238019415,vgg19
0.966336766,27726873,19716,645334,733278,331423041,587126322,vgg19
0.976576536,26845772,21920,625435,711390,322780101,568439863,vgg19
0.986856651,26965633,20121,630141,717148,320719974,571421663,vgg19
0.997226583,27556422,21726,640347,732091,331969109,582884591,vgg19
1.007499402,27077090,19061,631239,717751,325393544,573642818,vgg19
1.017775726,27093625,19404,631588,725510,321999545,573669885,vgg19
1.02810825,26399013,18870,615049,704629,324522965,558867836,vgg19
1.038387908,27345586,19277,635058,723499,322914351,579031116,vgg19
1.048704118,26158816,18398,609096,697341,315459509,553784647,vgg19
1.059005856,21860065,15651,500989,584810,254145715,460709346,vgg19
1.069187244,9536145,14464,665504,901095,115428495,150945860,vgg19
1.079579627,17313575,30064,2598350,3633089,318027859,103947270,vgg19
1.089911375,15706744,26097,2349516,3306681,304494161,94380354,vgg19
1.100710828,16832321,28485,2557490,3541103,331858266,101091097,vgg19
1.111143493,16363904,30678,2459694,3419171,251601732,98411237,vgg19
1.123125073,18225253,31550,2725632,3832562,349956102,109494383,vgg19
1.133600233,16334124,28007,2479141,3437020,316837499,98099178,vgg19
1.144011129,17667746,30974,2652283,3703047,325846051,106065435,vgg19
1.154362184,15663447,29430,1525417,2139474,146425277,98204449,vgg19
1.164541165,23574336,61766,116403,327806,46221685,160597229,vgg19
1.17466902,17962471,145221,410765,776908,157413536,275689157,vgg19
1.184942431,25896351,19769,603725,701500,313473894,548214756,vgg19
1.195250937,17156914,26080,1410951,1968260,255978830,239547810,vgg19
1.20575071,18025015,42222,2040512,2929152,252138315,111665286,vgg19
1.215938819,16391213,151234,573544,1014450,179156726,266350030,vgg19
1.226353696,10416076,169860,782170,1453799,106666767,64673223,vgg19
1.236503162,541620,4039,130340,148765,47091019,87229046,vgg19
1.246624042,536242,3757,124879,144796,46968692,86316684,vgg19
1.256730988,524650,3666,122356,144377,45618895,84094398,vgg19
1.266842058,541287,3756,125799,144029,47028981,87537686,vgg19
1.27698935,537970,3650,126777,144605,46529887,85885403,vgg19
1.287119077,532857,3500,120637,142383,47070159,85905103,vgg19
1.297254715,545240,3614,124419,144911,46834729,87379525,vgg19
1.307352051,537495,3478,126829,142999,46687427,86734240,vgg19
1.31747615,540315,3537,122382,144867,47114269,86637698,vgg19
1.327570814,521205,3304,117317,138176,45295709,83763308,vgg19
1.337705014,493501,3271,111701,130090,43264195,79641953,vgg19
1.34784007,529050,3414,120548,140588,45649196,84995161,vgg19
1.357976337,538939,3405,128307,143328,46592839,86703914,vgg19
1.368072585,518901,3332,118625,137454,44805668,83363552,vgg19
1.37820041,512665,3222,114210,135559,44582566,82514072,vgg19
1.388362787,517564,3270,122090,137109,44745585,83354545,vgg19
1.398484991,512900,3158,127200,143271,44876184,82679729,vgg19
1.408602224,501204,3209,133201,152381,43874973,80292860,vgg19
1.418858684,505312,5319,116537,136923,43897724,81460175,vgg19
1.429050449,493157,3162,107418,130436,42732277,78939627,vgg19
